"kmeans.50"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"28"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"34"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"48"
"48"
"48"
"48"
"48"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"20"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"10"
"10"
"10"
"10"
"10"
"10"
"10"
"10"
"37"
"37"
"37"
"37"
"37"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"48"
"48"
"20"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"13"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"47"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"25"
"10"
"10"
"10"
"10"
"10"
"10"
"48"
"42"
"27"
"27"
"27"
"27"
"27"
"27"
"18"
"18"
"18"
"18"
"34"
"34"
"34"
"34"
"18"
"34"
"34"
"34"
"34"
"2"
"2"
"8"
"2"
"2"
"20"
"20"
"20"
"20"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"46"
"29"
"46"
"46"
"46"
"46"
"46"
"46"
"46"
"46"
"46"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"50"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"3"
"38"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"42"
"3"
"42"
"3"
"3"
"3"
"3"
"3"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"37"
"37"
"37"
"37"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"29"
"46"
"46"
"46"
"46"
"46"
"12"
"12"
"12"
"6"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"3"
"31"
"31"
"19"
"3"
"19"
"19"
"19"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
"4"
