"kmeans.50"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
"4"
"4"
"4"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"19"
"4"
"4"
"4"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"23"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"9"
"21"
"21"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"10"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"31"
"45"
"10"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"31"
"45"
"45"
"45"
"45"
"45"
"31"
"45"
"31"
"31"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"27"
"27"
"27"
"27"
"27"
"3"
"27"
"3"
"4"
"4"
"34"
"4"
"4"
"4"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"8"
"8"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"27"
"27"
"27"
"27"
"27"
"27"
"27"
"27"
"18"
"18"
"17"
"18"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"18"
"18"
"18"
"18"
"17"
"18"
"17"
"17"
"17"
"17"
"17"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"18"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"40"
"16"
"16"
"16"
"16"
"16"
"16"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"25"
"10"
"10"
"25"
"25"
"10"
"10"
"41"
"41"
"41"
"41"
"16"
"41"
"27"
"40"
"27"
"40"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"16"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"17"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
"10"
"38"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"2"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"37"
"48"
"37"
"3"
"37"
"3"
"37"
"37"
"3"
"37"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"37"
"3"
"37"
"37"
"37"
"3"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"45"
"31"
"21"
"31"
"31"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"21"
"2"
"41"
"2"
"2"
"2"
"2"
"2"
"21"
"2"
"2"
"2"
"29"
"29"
"12"
"29"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"42"
"42"
"48"
"42"
"42"
"42"
"48"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"42"
"20"
"20"
"48"
"48"
"48"
"20"
"20"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"48"
"38"
"38"
"38"
"38"
"38"
"38"
"38"
